지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),평균 현지기압(hPa),clouds
279,구미,2022-06-17,24.7,,0.7,62.9,1002.1,
279,구미,2022-06-18,26.2,0.1,0.9,66.1,1001.4,
279,구미,2022-06-19,26.4,,0.9,66.4,1001.5,
279,구미,2022-06-20,27.5,,0.8,64,998.6,
279,구미,2022-06-21,28.5,,1,62.5,997.8,
279,구미,2022-06-22,29.3,,0.9,56.5,1000.9,
279,구미,2022-06-23,26.2,7.8,1.4,74.4,996.7,
279,구미,2022-06-24,26.7,34.8,1.2,69,992.8,
279,구미,2022-06-25,26.5,,1.3,70.9,999.7,
279,구미,2022-06-26,27.3,1.6,1.1,72.4,1004.2,
279,구미,2022-06-27,27,0.1,1.2,76.3,1003.8,
279,구미,2022-06-28,28.3,0,1.9,67.4,1000,
279,구미,2022-06-29,28.4,,1.4,68.9,1000.8,
279,구미,2022-06-30,26.9,20.6,0.8,79.9,1005.8,
279,구미,2022-07-01,27.3,,0.9,74.4,1009,
279,구미,2022-07-02,28.7,,0.9,64.4,1007.2,
279,구미,2022-07-03,29.5,0,0.8,58.4,1003.2,
279,구미,2022-07-04,28.6,,0.9,66.3,1000.1,
279,구미,2022-07-05,27.8,0.4,0.7,76.8,999.9,
279,구미,2022-07-06,29.1,0,0.9,71.5,1002.8,
279,구미,2022-07-07,29.6,,1.3,65.9,1001.7,
279,구미,2022-07-08,28.7,0.1,1,68.5,997.2,
279,구미,2022-07-09,28.4,,1.3,64,996.9,
279,구미,2022-07-10,28.9,,1.1,67.1,999.6,
279,구미,2022-07-11,25.3,5.6,0.6,88,1000.8,
279,구미,2022-07-12,26.3,,1.1,73,1003,
279,구미,2022-07-13,24.5,20.3,1.5,78,999.8,
279,구미,2022-07-14,27.4,,1.1,73.5,994.3,
279,구미,2022-07-15,26.9,,1.3,64.9,994.3,
279,구미,2022-07-16,25.9,0,0.9,68.4,993.4,
279,구미,2022-07-17,26.5,,1.1,66.5,995.5,
279,구미,2022-07-18,22.1,59.5,0.6,91.1,995.2,
279,구미,2022-07-19,26.3,0,1,75.3,997,
279,구미,2022-07-20,28.1,0,1.1,64.8,1000.7,
279,구미,2022-07-21,24.6,6,1.6,78.8,996.4,
279,구미,2022-07-22,26.1,0,1.2,67.8,1000.1,
279,구미,2022-07-23,25.1,0,1,74.4,1000.4,
279,구미,2022-07-24,25.6,6.2,0.7,82,997.6,
279,구미,2022-07-25,28.1,0.5,0.8,71.1,1002.9,
279,구미,2022-07-26,27.8,,0.8,69.5,1004.6,
279,구미,2022-07-27,26.2,,1.1,68,1005.6,
279,구미,2022-07-28,26.5,,0.7,75.1,1006.8,
279,구미,2022-07-29,28.8,,0.9,68.8,1007.3,
279,구미,2022-07-30,27.4,0,1.2,73.3,1005,
279,구미,2022-07-31,26.2,14.7,0.8,88.1,1002,
279,구미,2022-08-01,27.6,0.4,1.3,78.4,1001.8,
279,구미,2022-08-02,28.2,0.2,1.3,80.5,1004.5,
279,구미,2022-08-03,29.3,,0.9,72.8,1004.9,
279,구미,2022-08-04,29.5,,1.1,70.6,1004,
279,구미,2022-08-05,28.9,0,0.8,74.9,1001.2,
279,구미,2022-08-06,30,,0.9,69.8,1000.7,
279,구미,2022-08-07,28.8,10.3,0.7,77,1001.7,
279,구미,2022-08-08,28.3,,0.6,75.4,1002.3,
279,구미,2022-08-09,28.8,0.1,0.9,71.1,1002,
279,구미,2022-08-10,26.3,8.9,0.6,86.3,1001.3,
279,구미,2022-08-11,24.7,23.4,0.4,93.9,1000.1,
279,구미,2022-08-12,27.8,2.1,0.7,77.1,1000.5,
279,구미,2022-08-13,25.4,34.1,0.5,89.3,1001.2,
279,구미,2022-08-14,27.7,0.9,0.4,83,1000.9,
279,구미,2022-08-15,29.3,0,0.8,69.1,997.3,
279,구미,2022-08-16,24.5,59.4,0.4,89.9,999.4,
279,구미,2022-08-17,25.2,26,0.6,81.4,1001,
279,구미,2022-08-18,25.4,,0.6,75.4,1002.4,
279,구미,2022-08-19,25.9,0,0.5,79.8,998.5,
279,구미,2022-08-20,26.4,12.7,0.4,84.5,997.1,
279,구미,2022-08-21,26.1,0,0.6,70.1,1000.4,
279,구미,2022-08-22,25.8,,0.5,73.6,999.6,
279,구미,2022-08-23,24.2,14.7,0.3,89.1,1000.8,
279,구미,2022-08-24,21.8,9.7,0.6,83.5,1003.8,
279,구미,2022-08-25,23,0.4,0.7,79.1,1002.2,
279,구미,2022-08-26,23.9,,1,64.3,1001.9,
279,구미,2022-08-27,22.3,,0.9,62.5,1004.4,
279,구미,2022-08-28,21.4,,0.7,61.1,1010,
279,구미,2022-08-29,19.5,1.5,0.5,79.9,1011.1,
279,구미,2022-08-30,19.4,9.7,0.3,90.1,1006.1,
279,구미,2022-08-31,21.4,14.7,0.4,88.4,1003,
279,구미,2022-09-01,21.8,,0.4,83.6,1008.5,
279,구미,2022-09-02,21.5,0,0.5,78.9,1011.2,
279,구미,2022-09-03,21.8,1.2,0.4,80.6,1010.1,
279,구미,2022-09-04,23.4,0,0.4,85.1,1005.5,
279,구미,2022-09-05,23.9,46,0.4,91.4,999.2,
279,구미,2022-09-06,21.3,91.6,1.8,76,997.4,
279,구미,2022-09-07,21.1,,0.8,66.3,1011.4,
279,구미,2022-09-08,20.8,,0.5,70.3,1012.7,
279,구미,2022-09-09,21.3,,0.7,68.8,1012.9,
279,구미,2022-09-10,20,0.1,0.4,75,1013,
279,구미,2022-09-11,22.3,,0.4,74.3,1010,
279,구미,2022-09-12,21.5,0.2,0.4,83,1009.5,
279,구미,2022-09-13,23.9,,0.6,66.8,1010.8,
279,구미,2022-09-14,22.8,,0.9,60.4,1011.6,
279,구미,2022-09-15,23.1,,0.7,68.9,1007.8,
279,구미,2022-09-16,22.6,,0.3,78.9,1004.7,
279,구미,2022-09-17,25.4,2.3,0.4,79.8,1003,
279,구미,2022-09-18,26.2,,0.8,75.3,997.1,
279,구미,2022-09-19,25.1,0,1.3,60.4,993.6,
279,구미,2022-09-20,18.6,,0.9,62,1008.2,
279,구미,2022-09-21,17.1,,0.6,65.6,1012.8,
279,구미,2022-09-22,17.6,,0.4,69.8,1010.5,
279,구미,2022-09-23,18.8,,0.7,65,1007.5,
279,구미,2022-09-24,18.4,,0.8,54,1011.3,
279,구미,2022-09-25,18,,0.3,70.1,1011.3,
279,구미,2022-09-26,17.4,,0.2,78.5,1011.6,
279,구미,2022-09-27,18.8,,0.4,76.1,1010.7,
279,구미,2022-09-28,18,,0.2,79.4,1008.9,
279,구미,2022-09-29,18.7,,0.4,74.9,1009.2,
279,구미,2022-09-30,19,,0.4,70.5,1010.7,
279,구미,2022-10-01,19,,0.4,67.9,1012.4,
279,구미,2022-10-02,20.9,0.1,0.5,68.8,1012.1,
279,구미,2022-10-03,23.8,9.1,0.7,79.1,1008.5,
279,구미,2022-10-04,21.2,20.2,1,81.8,1006.7,
279,구미,2022-10-05,16.8,0,0.4,73.6,1014.4,
279,구미,2022-10-06,17.6,,0.4,71,1013.1,
279,구미,2022-10-07,15.8,0,0.8,68,1013.7,
279,구미,2022-10-08,14.3,,0.6,69.4,1019.3,
279,구미,2022-10-09,13,2.5,0.2,85.3,1012.9,
279,구미,2022-10-10,12.6,0.1,2,59.5,1008.6,
279,구미,2022-10-11,13,,1.2,60.1,1015.2,
279,구미,2022-10-12,12.5,,0.2,75,1021.4,
279,구미,2022-10-13,14.6,,0.3,74.6,1019.5,
279,구미,2022-10-14,14.9,,0.3,77.8,1015.1,
279,구미,2022-10-15,17.1,,0.3,75,1013.9,
279,구미,2022-10-16,18.6,,0.4,69.9,1012.4,
279,구미,2022-10-17,14.8,,1.3,45.9,1012.5,
279,구미,2022-10-18,10.3,,1,47.4,1016.8,
279,구미,2022-10-19,10,,0.9,53.6,1020.2,
279,구미,2022-10-20,10.5,,0.2,62.4,1022,
279,구미,2022-10-21,12.4,,0.1,67.9,1019.1,
279,구미,2022-10-22,15,,0.6,61.6,1014.9,
279,구미,2022-10-23,14.9,,0.8,60.8,1012.5,
279,구미,2022-10-24,11.2,,1,52,1015.1,
279,구미,2022-10-25,9.5,,0.4,64.6,1022.5,
279,구미,2022-10-26,10.6,,0.2,69,1022.4,
279,구미,2022-10-27,13.2,,0.4,63.9,1019.4,
279,구미,2022-10-28,12.7,,0.4,70.9,1020.8,
279,구미,2022-10-29,12.9,,0.3,72.3,1021.4,
279,구미,2022-10-30,12.9,0,0.5,71.3,1020.7,
279,구미,2022-10-31,11.9,,0.3,72.8,1019.2,
279,구미,2022-11-01,12.7,,0.5,69,1016.1,
279,구미,2022-11-02,11.1,,0.3,61.4,1014.9,
279,구미,2022-11-03,10.6,,0.6,55.4,1013.2,
279,구미,2022-11-04,8,,1.4,40.8,1016.3,
279,구미,2022-11-05,6.9,,0.8,42.5,1019.2,
279,구미,2022-11-06,7.5,,0.2,62.9,1019.2,
279,구미,2022-11-07,8.5,,0.1,64.4,1017.8,
279,구미,2022-11-08,10.2,,0.2,64.1,1019.3,
279,구미,2022-11-09,10.4,,0.3,66.1,1019.6,
279,구미,2022-11-10,11,,0.1,65.5,1019.3,
279,구미,2022-11-11,12,,0.2,70.3,1020.7,
279,구미,2022-11-12,16,0,0.5,73.6,1012.2,
279,구미,2022-11-13,14.8,21.4,0.9,68.1,1009,
279,구미,2022-11-14,11.1,,0.5,62.9,1012.4,
279,구미,2022-11-15,8.9,,0.9,63.3,1011.9,
279,구미,2022-11-16,9.1,0.8,0.4,70.9,1014.9,
279,구미,2022-11-17,8,,0.2,65.9,1018.7,
279,구미,2022-11-18,7.4,,0.2,65.8,1020.9,
279,구미,2022-11-19,9,,0.1,70.6,1018,
279,구미,2022-11-20,10.7,,0.2,74.3,1014.8,
279,구미,2022-11-21,10.3,,0.2,70,1015.7,
279,구미,2022-11-22,10.8,0.3,0.1,75,1015.1,
279,구미,2022-11-23,12.3,0.1,0.9,63.8,1011.1,
279,구미,2022-11-24,8.1,,0.3,58.9,1015.4,
279,구미,2022-11-25,7.2,,0.2,67.5,1013.4,
279,구미,2022-11-26,9.2,,1,48.5,1011.7,
279,구미,2022-11-27,5.1,,0.5,50.8,1016,
279,구미,2022-11-28,6.7,17.6,0.4,73.4,1011.8,
279,구미,2022-11-29,10,14.8,1.3,64.1,1009,
279,구미,2022-11-30,-0.7,,2.1,37.9,1023.9,
279,구미,2022-12-01,-1.5,,1.2,33.9,1025.5,
279,구미,2022-12-02,-0.6,,0.7,53.3,1024.4,
279,구미,2022-12-03,3.4,,0.4,61.5,1020,
279,구미,2022-12-04,2.1,,1.4,33.4,1023.5,
279,구미,2022-12-05,0.4,,1.4,30.8,1022.3,
279,구미,2022-12-06,1.6,0,0.8,55.6,1018,
279,구미,2022-12-07,4.9,,1,59.9,1017.7,
279,구미,2022-12-08,4.5,,0.6,56.1,1019.9,
279,구미,2022-12-09,2.5,,0.4,66.3,1017.4,
279,구미,2022-12-10,3.3,0,0.5,68,1014.4,
279,구미,2022-12-11,3.3,,0.9,47.6,1016.6,
279,구미,2022-12-12,3,0,0.5,54.8,1014.7,
279,구미,2022-12-13,4.6,1.9,2,55.4,1012,
279,구미,2022-12-14,-4.7,0.2,1.5,54,1021.1,
279,구미,2022-12-15,-0.6,0,0.2,61,1019.4,
279,구미,2022-12-16,-0.6,,1.2,36.3,1023.1,
279,구미,2022-12-17,-3.4,0.3,0.9,51.9,1018.7,
279,구미,2022-12-18,-6,,1.2,43.9,1017.1,
279,구미,2022-12-19,-4.6,,0.6,57.5,1020.6,
279,구미,2022-12-20,-1.7,,0.4,61.8,1020.8,
279,구미,2022-12-21,-0.4,2.7,0,81.4,1007.2,
279,구미,2022-12-22,-3,0.1,1.9,57.4,1003.2,
279,구미,2022-12-23,-5.7,,3.4,48.1,1005.3,
279,구미,2022-12-24,-4.9,,1.3,49.3,1013.3,
279,구미,2022-12-25,-1.9,,1.5,53.1,1016.4,
279,구미,2022-12-26,-1.6,,0.9,53.9,1019.5,
279,구미,2022-12-27,-1.4,,0.7,58.1,1022.6,
279,구미,2022-12-28,-0.2,,1,59.3,1023.6,
279,구미,2022-12-29,-1.5,,0.8,56.3,1026.6,
279,구미,2022-12-30,-0.5,0,0.4,63.8,1025.7,
279,구미,2022-12-31,-0.8,,0.8,61.5,1024.7,
281,영천,2022-01-01,-3.5,,1.3,36.9,1018.5,
281,영천,2022-01-02,-1.5,,1.3,52.1,1014.5,
281,영천,2022-01-03,-1.8,,1.6,53,1013.9,
281,영천,2022-01-04,1.8,,1.9,39.8,1014.8,
281,영천,2022-01-05,-0.5,,0.4,63,1015.7,
281,영천,2022-01-06,1.3,,1.7,50.5,1015.5,
281,영천,2022-01-07,-2.5,,0.6,50.6,1017.5,
281,영천,2022-01-08,-0.5,,1.6,53.3,1012.6,
281,영천,2022-01-09,0.7,,0.7,69.6,1010.8,
281,영천,2022-01-10,1.4,,0.7,64.9,1008.2,
281,영천,2022-01-11,-1.5,,4.5,44.1,1005.7,
281,영천,2022-01-12,-3.7,,3.3,40.4,1009.5,
281,영천,2022-01-13,-3.4,,4.2,41.8,1007.8,
281,영천,2022-01-14,-3.9,,2,37.9,1013.3,
281,영천,2022-01-15,-1.5,,0.9,49,1011.5,
281,영천,2022-01-16,1,,2.5,48.6,1011.4,
281,영천,2022-01-17,-0.8,,3.9,45.5,1013.8,
281,영천,2022-01-18,-4,,2.2,35.9,1015.7,
281,영천,2022-01-19,-2.5,,1.3,52.6,1012.1,
281,영천,2022-01-20,-2.2,,1.5,52.5,1015.9,
281,영천,2022-01-21,-2.9,,0.4,64.1,1019.1,
281,영천,2022-01-22,1.1,,0.3,65.8,1015.4,
281,영천,2022-01-23,5.6,,0.9,65.6,1010,
281,영천,2022-01-24,4.1,,1.8,63.6,1011.7,
281,영천,2022-01-25,3.8,,0.9,70.9,1010.3,
281,영천,2022-01-26,2.7,,2.2,60.4,1012.5,
281,영천,2022-01-27,2,,1.3,46.5,1011.8,
281,영천,2022-01-28,1.7,,3,31.4,1011.3,
281,영천,2022-01-29,0.6,,2.9,33.6,1008.9,
281,영천,2022-01-30,0.5,,2,32.9,1009.2,
281,영천,2022-01-31,-0.4,,1.5,36.4,1012.2,
281,영천,2022-02-01,0.5,,2.9,53.8,1012.9,
281,영천,2022-02-02,0.1,,3.2,44.1,1015.2,
281,영천,2022-02-03,0.1,,2.6,40,1014.1,
281,영천,2022-02-04,-1.1,,3.6,41.6,1011.8,
281,영천,2022-02-05,-3.3,,4.3,45.4,1012.7,
281,영천,2022-02-06,-1.6,,3.4,44.3,1015.4,
281,영천,2022-02-07,-0.1,,2.4,37.1,1015.9,
281,영천,2022-02-08,0,,1.6,42.1,1015.3,
281,영천,2022-02-09,0.8,,0.4,54.9,1013.9,
281,영천,2022-02-10,2.8,,1.2,48.6,1010.7,
281,영천,2022-02-11,0.8,,0.8,50.9,1014.3,
281,영천,2022-02-12,2.6,,1,61.9,1013.8,
281,영천,2022-02-13,3.8,,0.8,75.6,1010.6,
281,영천,2022-02-14,5.7,,1.2,63.4,1008.1,
281,영천,2022-02-15,0.1,,4.5,46.6,1007.7,
281,영천,2022-02-16,-3.8,,4.3,43.1,1009.9,
281,영천,2022-02-17,-5.2,,2.7,36.8,1015.5,
281,영천,2022-02-18,-2.2,,0.6,52.5,1018.4,
281,영천,2022-02-19,1.8,,2.1,52.5,1010.5,
281,영천,2022-02-20,-2.3,,3.9,34.1,1012.7,
281,영천,2022-02-21,0.6,,2.5,42.5,1016.1,
281,영천,2022-02-22,-0.7,,3.4,36.3,1018.5,
281,영천,2022-02-23,-2.3,,3,32.8,1019.5,
281,영천,2022-02-24,-0.1,,3.1,30.4,1017.8,
281,영천,2022-02-25,4.8,,2.9,43,1015,
281,영천,2022-02-26,6.3,0,2.1,50.9,1007.6,
281,영천,2022-02-27,5.2,0,3.3,36.3,1010,
281,영천,2022-02-28,4.8,,0.6,39.3,1010.2,
281,영천,2022-03-01,8.3,0,2.1,54.3,1002.7,
281,영천,2022-03-02,5.9,,3.2,38.4,1005.3,
281,영천,2022-03-03,6.7,,2.1,47,1006.8,
281,영천,2022-03-04,7.3,,1.5,57,1002.5,
281,영천,2022-03-05,6.7,,4.8,27.9,1001.8,
281,영천,2022-03-06,3,,2.4,34.6,1008.9,
281,영천,2022-03-07,3.7,,1,41.4,1009,
281,영천,2022-03-08,5.1,,0.9,43.3,1007.6,
281,영천,2022-03-09,6.3,,1.2,62.5,1010.7,
281,영천,2022-03-10,7.6,,0.7,60.5,1010,
281,영천,2022-03-11,10.2,,0.9,59,1007.3,
281,영천,2022-03-12,11.3,,1.2,65.8,1005.7,
281,영천,2022-03-13,14.2,6.9,1.5,85.4,1001.3,
281,영천,2022-03-14,10,,2.3,85.1,1001.8,
281,영천,2022-03-15,10,,1.9,62.8,1002.8,
281,영천,2022-03-16,11.7,,0.7,54,1004.7,
281,영천,2022-03-17,8.2,6.9,1.7,84.6,1010.1,
281,영천,2022-03-18,5.8,9.5,2.8,82.1,1000.9,
281,영천,2022-03-19,4.3,6.4,0.6,86.9,999,
281,영천,2022-03-20,5,,0.8,75.5,1007.8,
281,영천,2022-03-21,7.3,,1.1,63,1012.1,
281,영천,2022-03-22,7.3,,1.7,57,1010.5,
281,영천,2022-03-23,5.1,,1.2,71.3,1007.3,
281,영천,2022-03-24,7.3,,0.9,65.8,1009.6,
281,영천,2022-03-25,12.3,0.4,1.5,68.1,1007.1,
281,영천,2022-03-26,13.8,9.1,2.6,80.9,992.2,
281,영천,2022-03-27,12.6,,2.8,39.5,1003.4,
281,영천,2022-03-28,7.2,,1.4,50.3,1015.2,
281,영천,2022-03-29,9,,0.7,55.1,1014,
281,영천,2022-03-30,12.5,,1.3,65.5,1009.6,
281,영천,2022-03-31,9.6,0.5,2.5,71.9,1013.2,
281,영천,2022-04-01,6.7,0.1,1.3,70.4,1018.3,
281,영천,2022-04-02,7.7,,0.8,60.9,1015.9,
281,영천,2022-04-03,8.8,,1.2,62.4,1016.6,
281,영천,2022-04-04,10.7,,0.8,56.9,1015.9,
281,영천,2022-04-05,12.5,,1.7,41.9,1010.3,
281,영천,2022-04-06,14.3,,2,39.6,1009,
281,영천,2022-04-07,12.8,1.1,2.1,54.9,1005.9,
281,영천,2022-04-08,14,,1.3,43.3,1008.4,
281,영천,2022-04-09,17,,1.7,49.5,1004.8,
281,영천,2022-04-10,18.4,,1.6,51,1005.8,
281,영천,2022-04-11,19.6,,1.7,64.6,1003.2,
281,영천,2022-04-12,20.6,,1.4,63.8,999.9,
281,영천,2022-04-13,11.4,0,3.8,75.6,1006.1,
281,영천,2022-04-14,10.7,0,2.9,66.4,1008.2,
281,영천,2022-04-15,11.2,0,2.5,55,1006.8,
281,영천,2022-04-16,12.2,,1.3,40,1006.3,
281,영천,2022-04-17,13.1,,1.4,36.6,1006.8,
281,영천,2022-04-18,16.5,,1.5,33,1006.3,
281,영천,2022-04-19,15.6,,1.5,36.1,1005.8,
281,영천,2022-04-20,16.1,,1.4,38.5,1004.9,
281,영천,2022-04-21,12.1,0.2,0.9,66.6,1002.7,
281,영천,2022-04-22,17.3,,1.7,62.9,1000.1,
281,영천,2022-04-23,17.3,,2.4,60.8,1002.4,
281,영천,2022-04-24,19.4,,1.4,53.9,999.8,
281,영천,2022-04-25,19.7,0.8,1.4,55.8,1000.9,
281,영천,2022-04-26,17.4,26.3,1,95.4,992.7,
281,영천,2022-04-27,15.4,,2.5,64.6,1004.4,
281,영천,2022-04-28,14.1,,2.4,66.9,1007.2,
281,영천,2022-04-29,10.8,12.9,1.9,78.5,1006,
281,영천,2022-04-30,13.4,,1.1,64.6,1006.6,
281,영천,2022-05-01,14,,2.5,45.9,1002.5,
281,영천,2022-05-02,11.4,0.5,1.5,63.8,1003.6,
281,영천,2022-05-03,14,,1.4,63.1,1008.4,
281,영천,2022-05-04,17.7,,1.5,50.8,1008.2,
281,영천,2022-05-05,18.3,,1.2,53.4,1008.1,
281,영천,2022-05-06,19,,1.1,60.6,1005.3,
281,영천,2022-05-07,17.5,,2.7,66.4,1006.6,
281,영천,2022-05-08,14.7,0,2,62.6,1009.1,
281,영천,2022-05-09,15,0,1.7,55.4,1008.5,
281,영천,2022-05-10,14.6,,2.1,60.1,1007.2,
281,영천,2022-05-11,19.9,,0.9,54.1,1004.2,
281,영천,2022-05-12,18.4,0,2,65.5,1001.4,
281,영천,2022-05-13,14.8,1.6,1.6,82.6,998.3,
281,영천,2022-05-14,16.9,,2.4,47.8,1000.7,
281,영천,2022-05-15,15.7,,1.7,45.3,1002.7,
281,영천,2022-05-16,16.2,,1.8,48.4,1001.5,
281,영천,2022-05-17,18.1,0,1.2,46.3,1003.7,
281,영천,2022-05-18,20.9,,1.5,45.9,1006.4,
281,영천,2022-05-19,20.5,,1.5,45.6,1006.3,
281,영천,2022-05-20,21.4,,1.3,41.3,1002.5,
281,영천,2022-05-21,22.2,,2.3,52.5,997.7,
281,영천,2022-05-22,23.3,,3.2,45.4,996.8,
281,영천,2022-05-23,21.6,,1.2,58.6,1001.5,
281,영천,2022-05-24,23.9,,1.3,54.1,1002.3,
281,영천,2022-05-25,23.9,,1.4,53.6,997.2,
281,영천,2022-05-26,21.6,,2.6,41.5,993.4,
281,영천,2022-05-27,21.4,,2.8,42.1,990.5,
281,영천,2022-05-28,22.8,,1.6,42.6,995.2,
281,영천,2022-05-29,23.3,,1.4,42.1,995,
281,영천,2022-05-30,22.5,0,1.5,53,991.2,
281,영천,2022-05-31,23,,2.2,41.1,996.9,
281,영천,2022-06-01,23,,1.3,41.5,995.7,
281,영천,2022-06-02,23.7,,1.5,44.3,996,
281,영천,2022-06-03,21.9,,2.8,62,1000.6,
281,영천,2022-06-04,20,,2.5,71,1001.9,
281,영천,2022-06-05,17.4,21.9,1.6,89.9,994.3,
281,영천,2022-06-06,17.3,11.3,1.1,86.8,990.8,
281,영천,2022-06-07,15.3,0.6,1.4,80.1,998.7,
281,영천,2022-06-08,16.3,0,1.4,78,1002.7,
281,영천,2022-06-09,18.5,,1.4,73,1003.7,
281,영천,2022-06-10,21.1,,0.9,68.3,1003.7,
281,영천,2022-06-11,20,0,2.1,74.8,1002.9,
281,영천,2022-06-12,19.2,,1.9,74.3,1003.8,
281,영천,2022-06-13,18.9,,2.4,72.9,1001.1,
281,영천,2022-06-14,16.6,4,2,85.4,999.3,
281,영천,2022-06-15,19,23.5,0.9,85.5,996.8,
281,영천,2022-06-16,21.4,,1.4,71.9,997.2,
281,영천,2022-06-17,24.3,,1.2,63.1,997.4,
281,영천,2022-06-18,27,,1.8,61.5,996.3,
281,영천,2022-06-19,27.6,,1.7,60.9,996.4,
281,영천,2022-06-20,27.3,,1.7,64.1,994,
281,영천,2022-06-21,25.8,,1.8,73.6,993.8,
281,영천,2022-06-22,28.2,0,1.5,66.5,996.1,
281,영천,2022-06-23,26.7,0.2,2.3,71.1,992.6,
281,영천,2022-06-24,26.5,41.8,2.6,73.9,988.1,
281,영천,2022-06-25,26.4,0,1.9,70,995.4,
281,영천,2022-06-26,27,,2.1,71.6,1000.2,
281,영천,2022-06-27,25.1,26.3,0.8,91.4,1000.1,
281,영천,2022-06-28,26.9,0,1.9,75.4,996.5,
281,영천,2022-06-29,27.7,0,2,72.4,997,
281,영천,2022-06-30,28,0,2.1,69.9,1001.4,
281,영천,2022-07-01,28,,1.3,69.3,1004.3,
281,영천,2022-07-02,27.8,,1.2,67.9,1002.8,
281,영천,2022-07-03,27.5,0,1.1,72.5,998.8,
281,영천,2022-07-04,27.5,0,1,72.8,995.8,
281,영천,2022-07-05,26.7,1.9,1.5,78,995.6,
281,영천,2022-07-06,26.4,24.3,1.9,85.6,998.9,
281,영천,2022-07-07,28.3,,1.3,75,997.8,
281,영천,2022-07-08,27.4,20.1,1.3,82.5,992.5,
281,영천,2022-07-09,26.7,,1.4,74.8,992,
281,영천,2022-07-10,25.8,,2.1,80.5,996,
281,영천,2022-07-11,25,6,0.9,87.4,996.3,
281,영천,2022-07-12,23.8,0,2.3,77.4,999.3,
281,영천,2022-07-13,23.2,15.5,1.1,85.9,995.8,
281,영천,2022-07-14,26.2,,1.2,81.5,989.6,
281,영천,2022-07-15,26.5,,1.5,70.1,989.3,
281,영천,2022-07-16,24.4,0.7,0.9,78.4,988.6,
281,영천,2022-07-17,25.4,,1.3,73.8,990.7,
281,영천,2022-07-18,21.9,25.4,0.6,95.8,990.8,
281,영천,2022-07-19,26,,0.9,77.9,992,
281,영천,2022-07-20,27.5,,1.5,68.1,995.8,
281,영천,2022-07-21,24.4,6.9,1.7,83.5,991.6,
281,영천,2022-07-22,23.4,0,2,80.1,995.6,
281,영천,2022-07-23,23.2,0.1,0.8,87.1,996.4,
281,영천,2022-07-24,25.6,2.1,1,84.3,993.1,
281,영천,2022-07-25,26,,1.8,82.3,998.4,
281,영천,2022-07-26,24.8,,1.6,83.4,1000.7,
281,영천,2022-07-27,23.9,,1.4,82.6,1001.5,
281,영천,2022-07-28,24.8,,1.2,87.6,1002.5,
281,영천,2022-07-29,26.9,,1.9,80.6,1003.3,
281,영천,2022-07-30,26.1,0.1,1.8,84.4,1000.7,
281,영천,2022-07-31,26.5,3,2,86.6,998.1,
281,영천,2022-08-01,28.1,0,1.1,75.9,997.9,
281,영천,2022-08-02,27.1,1.6,1.1,85.4,1000.5,
281,영천,2022-08-03,29.2,21.3,1.8,76.3,1000.2,
281,영천,2022-08-04,29.2,,1.9,72.8,999,
281,영천,2022-08-05,29.2,,1.4,73.1,996.3,
281,영천,2022-08-06,30,,1.7,70.6,995.8,
281,영천,2022-08-07,30.1,0,1.4,72.3,997,
281,영천,2022-08-08,29.4,,2,67.8,997.8,
281,영천,2022-08-09,28.4,0,1.9,70.3,997.6,
281,영천,2022-08-10,27.3,0.3,1.6,77,996.9,
281,영천,2022-08-11,25.4,4.4,0.9,92.5,995.6,
281,영천,2022-08-12,28,19.3,1.3,77.8,995.8,
281,영천,2022-08-13,25.9,7.9,0.8,88.8,996.4,
281,영천,2022-08-14,28.5,0,1.1,80,996.3,
281,영천,2022-08-15,29.3,0,2.5,67.5,993.2,
281,영천,2022-08-16,24.7,46.2,1.2,93.4,994.6,
281,영천,2022-08-17,24.5,4.5,1.6,86.3,996.6,
281,영천,2022-08-18,24.7,,0.8,80,997.6,
281,영천,2022-08-19,26.5,,1.3,77.4,993.9,
281,영천,2022-08-20,25.2,9.7,1.4,90.8,992.8,
281,영천,2022-08-21,23.8,,1.4,75.4,996.3,
281,영천,2022-08-22,24.5,,0.8,77.5,994.9,
281,영천,2022-08-23,24.2,5.5,0.9,87.8,996.2,
281,영천,2022-08-24,20.8,10.7,1,89.4,999.1,
281,영천,2022-08-25,23.1,0.4,0.9,81.6,997.2,
281,영천,2022-08-26,23.2,,1.4,68.1,997,
281,영천,2022-08-27,21.4,,1.2,73,999.3,
281,영천,2022-08-28,19.5,,1.4,71.3,1005.4,
281,영천,2022-08-29,20,0,0.6,84.4,1005.7,
281,영천,2022-08-30,20.2,29.9,0.8,93.3,1001.1,
281,영천,2022-08-31,20.4,19.3,0.7,96.6,998.2,
281,영천,2022-09-01,20.5,,0.7,89.5,1003.8,
281,영천,2022-09-02,20.1,5,1.1,94.4,1006.3,
281,영천,2022-09-03,21.6,0.7,1.8,87.4,1005.2,
281,영천,2022-09-04,23.8,2.1,1.2,92.4,1000.9,
281,영천,2022-09-05,24.2,18.1,1.7,92.3,994.9,
281,영천,2022-09-06,21.4,71,3.4,79.4,991.1,
281,영천,2022-09-07,20.4,,1.3,71.5,1006.3,
281,영천,2022-09-08,19.4,,1.1,74.9,1007.9,
281,영천,2022-09-09,19.8,,1.5,76.6,1008,
281,영천,2022-09-10,19.5,,1.5,80.5,1007.9,
